# output generated by hbond_network -f /oasis/scratch/comet/scychon/temp_project/CcO/gromacs_new/pmp_popc/xtal_solvate/MDRun/pmp_popc_eq.xtc
 -999.000000           0           0
 -998.000000           0           0
 -997.000000           0           0
 -996.000000           0           0
 -995.000000           0           0
 -994.000000           0           0
 -993.000000           0           0
 -992.000000           0           0
 -991.000000           0           0
 -990.000000           0           0
 -989.000000           0           0
 -988.000000           0           0
 -987.000000           0           0
 -986.000000           0           0
 -985.000000           0           0
 -984.000000           0           0
 -983.000000           0           0
 -982.000000           0           0
 -981.000000           0           0
 -980.000000           0           0
 -979.000000           0           0
 -978.000000           0           0
 -977.000000           0           0
 -976.000000           0           0
 -975.000000           0           0
 -974.000000           0           0
 -973.000000           0           0
 -972.000000           0           0
 -971.000000           0           0
 -970.000000           0           0
 -969.000000           0           0
 -968.000000           0           0
 -967.000000           0           0
 -966.000000           0           0
 -965.000000           0           0
 -964.000000           0           0
 -963.000000           0           0
 -962.000000           0           0
 -961.000000           0           0
 -960.000000           0           0
 -959.000000           0           0
 -958.000000           0           0
 -957.000000           0           0
 -956.000000           0           0
 -955.000000           0           0
 -954.000000           0           0
 -953.000000           0           0
 -952.000000           0           0
 -951.000000           0           0
 -950.000000           0           0
 -949.000000           0           0
 -948.000000           0           0
 -947.000000           0           0
 -946.000000           0           0
 -945.000000           0           0
 -944.000000           0           0
 -943.000000           0           0
 -942.000000           0           0
 -941.000000           0           0
 -940.000000           0           0
